SAMPLE_ID,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,TARGET
300,0.11538461538461539,0.4,0.25,0.5,0.25,0.5,0.5,0.5,0.75,0.5,0.5,1.0,0.5,0.5,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2
301,0.12820512820512822,0.4,0.5,0.75,1.0,0.5,1.0,0.5,0.5,0.5,0.5,1.0,0.0,0.75,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
302,0.15384615384615383,0.4,0.75,0.25,0.25,0.5,1.0,0.75,0.0,0.0,0.25,1.0,1.0,1.0,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
303,0.10256410256410256,0.4,0.75,1.0,0.5,1.0,0.25,1.0,0.25,0.5,0.75,0.75,1.0,0.25,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
304,0.21794871794871792,0.4,0.75,1.0,0.75,0.5,0.5,1.0,0.75,0.5,0.0,0.75,0.75,1.0,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
305,0.12820512820512822,0.6000000000000001,0.25,0.75,0.0,0.5,0.75,0.5,0.75,0.25,0.25,0.5,0.5,0.25,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2
306,0.11538461538461539,0.8,0.75,1.0,0.75,1.0,1.0,0.75,0.5,0.5,0.5,0.5,0.75,0.25,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
307,0.10256410256410256,0.8,1.0,1.0,1.0,0.75,0.75,0.5,1.0,0.25,0.25,1.0,0.75,0.5,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
308,0.08974358974358973,0.6000000000000001,1.0,0.5,0.25,0.75,0.25,0.25,0.0,0.5,1.0,0.0,0.75,0.0,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2
309,0.0641025641025641,1.0,0.5,0.25,0.25,0.25,0.75,0.25,0.0,0.5,0.5,0.25,0.5,0.75,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2
310,0.08974358974358973,0.6000000000000001,0.5,0.5,0.25,0.25,0.75,0.25,0.25,0.5,0.25,0.25,0.5,0.0,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2
311,0.025641025641025633,0.6000000000000001,0.75,0.5,0.0,0.5,1.0,0.5,0.5,0.5,0.0,1.0,0.75,1.0,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
312,0.11538461538461539,1.0,1.0,0.5,0.25,0.5,1.0,1.0,0.0,0.5,0.0,0.5,0.75,1.0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2
313,0.051282051282051294,1.0,0.25,1.0,0.75,1.0,0.5,1.0,0.25,0.25,0.5,0.25,0.75,0.25,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
314,0.10256410256410256,0.2,0.25,0.5,0.0,0.75,1.0,0.75,0.5,0.5,0.0,1.0,1.0,1.0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
315,0.11538461538461539,1.0,1.0,0.0,0.75,0.0,0.75,0.75,0.5,0.75,0.25,0.75,1.0,0.75,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
316,0.12820512820512822,1.0,0.75,0.5,0.5,0.75,0.75,1.0,0.75,0.75,0.5,0.5,0.5,0.75,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
317,0.14102564102564105,0.6000000000000001,0.25,0.0,0.0,0.0,0.75,0.0,0.0,0.5,0.0,0.5,0.0,0.5,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
318,0.10256410256410256,1.0,0.75,1.0,0.75,1.0,0.5,1.0,0.5,0.5,0.25,1.0,1.0,0.75,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
319,0.11538461538461539,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.75,1.0,1.0,1.0,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
320,0.11538461538461539,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
321,0.10256410256410256,1.0,0.5,0.75,1.0,0.75,1.0,0.75,1.0,1.0,0.5,1.0,0.75,1.0,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
322,0.10256410256410256,1.0,0.5,0.5,0.25,0.25,0.75,0.75,0.75,0.5,0.5,0.75,0.25,0.75,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2
323,0.0641025641025641,1.0,1.0,0.75,0.0,0.25,0.75,0.5,0.0,0.5,0.5,0.5,0.5,1.0,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2
324,0.07692307692307693,0.0,0.5,0.25,0.0,0.25,0.75,0.25,0.25,0.5,0.75,0.25,0.25,1.0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2
325,0.11538461538461539,1.0,1.0,0.75,0.25,0.75,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2
326,0.10256410256410256,1.0,0.75,0.25,0.5,1.0,1.0,0.75,0.75,0.5,1.0,1.0,1.0,0.0,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
327,0.10256410256410256,0.6000000000000001,1.0,1.0,0.75,1.0,1.0,0.75,1.0,1.0,0.5,1.0,0.5,1.0,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
328,0.11538461538461539,0.4,0.75,1.0,0.75,0.75,1.0,1.0,0.25,0.25,1.0,1.0,1.0,0.75,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
329,0.10256410256410256,0.4,0.75,0.75,0.0,0.5,0.25,0.25,0.25,0.25,0.25,0.75,0.5,0.25,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2
330,0.12820512820512822,0.4,1.0,0.75,0.5,1.0,0.75,1.0,0.5,0.25,0.25,0.75,0.75,0.75,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
331,0.07692307692307693,0.6000000000000001,0.75,0.25,0.25,0.25,0.5,0.0,0.25,1.0,0.0,0.0,0.5,0.75,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2
332,0.16666666666666666,0.4,0.75,0.5,0.25,0.75,0.5,0.5,0.75,0.5,0.0,0.75,0.25,0.25,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2
333,0.1794871794871795,0.4,1.0,1.0,0.25,0.25,0.0,0.0,0.25,0.75,0.0,0.5,0.25,0.5,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
334,0.15384615384615383,1.0,1.0,1.0,0.75,0.75,1.0,0.0,0.25,0.25,0.5,1.0,0.25,0.75,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
335,0.08974358974358973,0.8,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2
336,0.08974358974358973,1.0,0.75,0.25,0.75,0.5,1.0,0.75,0.0,0.5,0.25,0.75,0.75,0.25,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2
337,0.11538461538461539,0.6000000000000001,0.75,0.75,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.25,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
338,0.0641025641025641,0.6000000000000001,1.0,1.0,0.25,1.0,0.75,1.0,1.0,0.25,0.75,0.75,1.0,1.0,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
339,0.11538461538461539,0.4,0.75,0.5,0.25,0.5,0.75,0.5,0.25,0.75,0.0,0.5,0.0,0.5,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2
340,0.08974358974358973,0.2,0.5,0.5,0.25,0.5,1.0,0.5,0.0,0.5,0.75,1.0,0.5,0.25,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
341,0.14102564102564105,1.0,1.0,0.5,1.0,1.0,0.75,1.0,0.0,0.5,0.0,0.5,1.0,0.0,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
342,0.10256410256410256,0.8,0.5,0.75,0.5,0.5,1.0,1.0,0.75,0.75,0.75,0.5,0.75,0.5,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
343,0.20512820512820515,0.6000000000000001,1.0,0.5,0.0,0.5,1.0,0.5,0.25,0.25,0.0,1.0,1.0,1.0,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
344,0.10256410256410256,0.2,0.75,0.75,0.5,0.5,1.0,0.25,0.75,0.25,0.25,0.25,0.75,1.0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2
345,0.07692307692307693,1.0,0.5,1.0,0.75,0.5,1.0,0.75,0.0,1.0,0.0,1.0,1.0,1.0,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0
346,0.10256410256410256,0.4,1.0,0.75,0.5,0.75,0.75,0.75,0.25,0.5,0.0,1.0,0.75,0.25,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
347,0.3846153846153846,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
348,0.11538461538461539,0.8,1.0,1.0,0.5,0.75,0.75,0.75,0.75,0.0,0.0,0.75,0.25,0.0,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2
349,0.14102564102564105,0.8,0.75,1.0,0.5,1.0,1.0,1.0,0.0,0.5,0.0,0.5,0.25,0.0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2
350,0.0641025641025641,1.0,1.0,1.0,0.5,0.5,1.0,0.75,0.0,0.5,0.0,1.0,0.75,0.75,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
351,0.07692307692307693,0.6000000000000001,0.75,0.5,0.0,0.5,0.75,0.75,0.25,0.5,0.0,0.75,0.5,1.0,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2
352,0.3076923076923077,0.2,0.25,0.25,0.0,0.5,0.5,0.25,0.25,0.5,0.0,0.5,0.5,0.75,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
353,0.14102564102564105,0.8,0.75,0.75,0.25,0.75,0.75,1.0,0.75,0.25,0.5,0.5,0.75,1.0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
354,0.20512820512820515,0.2,0.25,0.25,0.0,0.75,1.0,0.75,0.75,0.25,0.0,1.0,0.25,0.75,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2
355,0.07692307692307693,0.8,0.5,0.5,0.25,0.25,0.5,0.25,0.25,0.0,0.5,0.25,0.25,0.25,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
356,0.28205128205128205,0.0,0.25,0.5,0.25,0.25,0.75,0.75,0.25,0.25,0.75,0.5,0.25,1.0,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
357,0.11538461538461539,0.4,0.75,1.0,0.75,1.0,1.0,0.75,0.5,0.5,0.0,0.75,0.75,0.25,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
358,0.12820512820512822,0.2,0.5,0.25,0.25,0.5,0.25,0.25,0.25,0.75,0.25,0.5,0.25,0.5,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2
359,0.11538461538461539,1.0,1.0,1.0,1.0,0.75,0.75,0.75,0.25,0.5,0.25,0.5,0.75,0.0,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
360,0.15384615384615383,0.4,0.75,0.75,0.0,1.0,1.0,0.5,1.0,0.25,0.25,0.75,0.5,1.0,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
361,0.07692307692307693,0.8,0.5,0.5,0.75,0.5,0.5,0.5,0.75,0.5,0.5,0.5,0.5,0.25,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
362,0.20512820512820515,0.2,0.75,0.75,0.0,0.5,0.5,0.5,0.25,0.5,0.0,0.25,0.25,0.75,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
